DATE,SP500,sp500_pct,sp500_investment
2019-08-19,2923.65,0.430770134236399,1430.770134236399
2019-08-20,2900.51,0.4194459261724275,1419.4459261724276
2019-08-21,2924.43,0.43115184911495974,1431.1518491149598
2019-08-22,2922.95,0.43042756960179296,1430.427569601793
2019-08-23,2847.11,0.39331313833249326,1393.3131383324933
2019-08-26,2878.38,0.4086159899383872,1408.6159899383872
2019-08-27,2869.16,0.40410392432257836,1404.1039243225785
2019-08-28,2887.94,0.4132944440910047,1413.2944440910046
2019-08-29,2924.58,0.43122525582237525,1431.2252558223752
2019-08-30,2926.46,0.4321452865553168,1432.1452865553167
2019-09-02,,,
2019-09-03,2906.27,0.42226474373718426,1422.2647437371843
2019-09-04,2937.78,0.4376850460749433,1437.6850460749433
2019-09-05,2976.0,0.4563890751244244,1456.3890751244244
2019-09-06,2978.71,0.45771528963839847,1457.7152896383984
2019-09-09,2978.43,0.457578263784556,1457.578263784556
2019-09-10,2979.39,0.4580480667120155,1458.0480667120155
2019-09-11,3000.93,0.46858926989688787,1468.5892698968878
2019-09-12,3009.57,0.47281749624402347,1472.8174962440235
2019-09-13,3007.39,0.47175065209625067,1471.7506520962506
2019-09-16,2997.96,0.46713581709006013,1467.13581709006
2019-09-17,3005.7,0.4709236031927022,1470.923603192702
2019-09-18,3006.73,0.47142766258362245,1471.4276625836224
2019-09-19,3006.79,0.4714570252665886,1471.4570252665885
2019-09-20,2992.07,0.4642533803788764,1464.2533803788765
2019-09-23,2991.78,0.4641114607445398,1464.1114607445397
2019-09-24,2966.6,0.45178892145971683,1451.788921459717
2019-09-25,2984.87,0.46072985842293024,1460.7298584229302
2019-09-26,2977.62,0.45718186756451207,1457.181867564512
2019-09-27,2961.79,0.4494350130419249,1449.435013041925
2019-09-30,2976.74,0.45675121488100756,1456.7512148810076
2019-10-01,2940.25,0.4388938098570525,1438.8938098570525
2019-10-02,2887.61,0.41313294933469047,1413.1329493346905
2019-10-03,2910.63,0.42439843203272964,1424.3984320327297
2019-10-04,2952.01,0.4446488957184316,1444.6488957184315
2019-10-07,2938.79,0.4381793179048745,1438.1793179048746
2019-10-08,2893.06,0.41580005970412204,1415.800059704122
2019-10-09,2919.4,0.42869027752629174,1428.6902775262918
2019-10-10,2938.13,0.4378563283922463,1437.8563283922463
2019-10-11,2970.27,0.45358493890115037,1453.5849389011503
2019-10-14,2966.15,0.4515687013374703,1451.5687013374702
2019-10-15,2995.68,0.4660200351373438,1466.0200351373437
2019-10-16,2989.69,0.46308866062121656,1463.0886606212166
2019-10-17,2997.95,0.46713092330956574,1467.1309233095658
2019-10-18,2986.2,0.4613807312286813,1461.3807312286813
